Country,Immigrant,State,Year
Egypt,120,Maryland,2010
Iran,472,Maryland,2010
Iraq,248,Maryland,2010
Libya,D,Maryland,2010
Mali,31,Maryland,2010
Somalia,16,Maryland,2010
Sudan,78,Maryland,2010
Syria,23,Maryland,2010
Yemen,D,Maryland,2010
Egypt,262,Massachusetts,2010
Iran,223,Massachusetts,2010
Iraq,492,Massachusetts,2010
Libya,6,Massachusetts,2010
Mali,D,Massachusetts,2010
Somalia,87,Massachusetts,2010
Sudan,44,Massachusetts,2010
Syria,85,Massachusetts,2010
Yemen,5,Massachusetts,2010
Egypt,124,Michigan,2010
Iran,139,Michigan,2010
Iraq,3591,Michigan,2010
Libya,19,Michigan,2010
Mali,8,Michigan,2010
Somalia,53,Michigan,2010
Sudan,37,Michigan,2010
Syria,143,Michigan,2010
Yemen,738,Michigan,2010
Egypt,131,Minnesota,2010
Iran,60,Minnesota,2010
Iraq,144,Minnesota,2010
Libya,8,Minnesota,2010
Mali,D,Minnesota,2010
Somalia,1188,Minnesota,2010
Sudan,78,Minnesota,2010
Syria,19,Minnesota,2010
Yemen,39,Minnesota,2010
Egypt,10,Mississippi,2010
Iran,10,Mississippi,2010
Iraq,21,Mississippi,2010
Libya,-,Mississippi,2010
Mali,D,Mississippi,2010
Somalia,-,Mississippi,2010
Sudan,6,Mississippi,2010
Syria,D,Mississippi,2010
Yemen,26,Mississippi,2010
Egypt,33,Missouri,2010
Iran,58,Missouri,2010
Iraq,304,Missouri,2010
Libya,11,Missouri,2010
Mali,D,Missouri,2010
Somalia,120,Missouri,2010
Sudan,43,Missouri,2010
Syria,12,Missouri,2010
Yemen,9,Missouri,2010
Egypt,D,Montana,2010
Iran,D,Montana,2010
Iraq,5,Montana,2010
Libya,-,Montana,2010
Mali,D,Montana,2010
Somalia,-,Montana,2010
Sudan,-,Montana,2010
Syria,D,Montana,2010
Yemen,-,Montana,2010
Egypt,15,Nebraska,2010
Iran,16,Nebraska,2010
Iraq,116,Nebraska,2010
Libya,-,Nebraska,2010
Mali,D,Nebraska,2010
Somalia,208,Nebraska,2010
Sudan,132,Nebraska,2010
Syria,3,Nebraska,2010
Yemen,-,Nebraska,2010
Egypt,19,Nevada,2010
Iran,105,Nevada,2010
Iraq,117,Nevada,2010
Libya,6,Nevada,2010
Mali,D,Nevada,2010
Somalia,6,Nevada,2010
Sudan,11,Nevada,2010
Syria,13,Nevada,2010
Yemen,6,Nevada,2010
Egypt,22,New Hampshire,2010
Iran,12,New Hampshire,2010
Iraq,67,New Hampshire,2010
Libya,-,New Hampshire,2010
Mali,-,New Hampshire,2010
Somalia,12,New Hampshire,2010
Sudan,19,New Hampshire,2010
Syria,3,New Hampshire,2010
Yemen,-,New Hampshire,2010
Egypt,1849,New Jersey,2010
Iran,176,New Jersey,2010
Iraq,157,New Jersey,2010
Libya,11,New Jersey,2010
Mali,15,New Jersey,2010
Somalia,D,New Jersey,2010
Sudan,37,New Jersey,2010
Syria,146,New Jersey,2010
Yemen,11,New Jersey,2010
Egypt,12,New Mexico,2010
Iran,31,New Mexico,2010
Iraq,64,New Mexico,2010
Libya,3,New Mexico,2010
Mali,-,New Mexico,2010
Somalia,-,New Mexico,2010
Sudan,D,New Mexico,2010
Syria,6,New Mexico,2010
Yemen,5,New Mexico,2010
Egypt,1556,New York,2010
Iran,375,New York,2010
Iraq,369,New York,2010
Libya,31,New York,2010
Mali,232,New York,2010
Somalia,126,New York,2010
Sudan,198,New York,2010
Syria,139,New York,2010
Yemen,1595,New York,2010
Egypt,142,North Carolina,2010
Iran,123,North Carolina,2010
Iraq,291,North Carolina,2010
Libya,3,North Carolina,2010
Mali,8,North Carolina,2010
Somalia,43,North Carolina,2010
Sudan,105,North Carolina,2010
Syria,26,North Carolina,2010
Yemen,92,North Carolina,2010
Egypt,D,North Dakota,2010
Iran,17,North Dakota,2010
Iraq,133,North Dakota,2010
Libya,-,North Dakota,2010
Mali,-,North Dakota,2010
Somalia,55,North Dakota,2010
Sudan,14,North Dakota,2010
Syria,12,North Dakota,2010
Yemen,D,North Dakota,2010
Egypt,169,Ohio,2010
Iran,105,Ohio,2010
Iraq,320,Ohio,2010
Libya,14,Ohio,2010
Mali,29,Ohio,2010
Somalia,441,Ohio,2010
Sudan,76,Ohio,2010
Syria,111,Ohio,2010
Yemen,23,Ohio,2010
Egypt,11,Oklahoma,2010
Iran,79,Oklahoma,2010
Iraq,58,Oklahoma,2010
Libya,6,Oklahoma,2010
Mali,D,Oklahoma,2010
Somalia,-,Oklahoma,2010
Sudan,D,Oklahoma,2010
Syria,16,Oklahoma,2010
Yemen,-,Oklahoma,2010
Egypt,82,Oregon,2010
Iran,103,Oregon,2010
Iraq,161,Oregon,2010
Libya,3,Oregon,2010
Mali,-,Oregon,2010
Somalia,65,Oregon,2010
Sudan,11,Oregon,2010
Syria,15,Oregon,2010
Yemen,D,Oregon,2010
Egypt,369,Pennsylvania,2010
Iran,106,Pennsylvania,2010
Iraq,326,Pennsylvania,2010
Libya,8,Pennsylvania,2010
Mali,44,Pennsylvania,2010
Somalia,56,Pennsylvania,2010
Sudan,101,Pennsylvania,2010
Syria,184,Pennsylvania,2010
Yemen,10,Pennsylvania,2010
Egypt,4,Puerto Rico,2010
Iran,6,Puerto Rico,2010
Iraq,-,Puerto Rico,2010
Libya,-,Puerto Rico,2010
Mali,-,Puerto Rico,2010
Somalia,-,Puerto Rico,2010
Sudan,-,Puerto Rico,2010
Syria,-,Puerto Rico,2010
Yemen,-,Puerto Rico,2010
Egypt,29,Rhode Island,2010
Iran,11,Rhode Island,2010
Iraq,40,Rhode Island,2010
Libya,-,Rhode Island,2010
Mali,8,Rhode Island,2010
Somalia,3,Rhode Island,2010
Sudan,D,Rhode Island,2010
Syria,19,Rhode Island,2010
Yemen,-,Rhode Island,2010
Egypt,62,South Carolina,2010
Iran,34,South Carolina,2010
Iraq,49,South Carolina,2010
Libya,-,South Carolina,2010
Mali,D,South Carolina,2010
Somalia,5,South Carolina,2010
Sudan,8,South Carolina,2010
Syria,10,South Carolina,2010
Yemen,-,South Carolina,2010
Egypt,3,South Dakota,2010
Iran,3,South Dakota,2010
Iraq,50,South Dakota,2010
Libya,-,South Dakota,2010
Mali,-,South Dakota,2010
Somalia,12,South Dakota,2010
Sudan,21,South Dakota,2010
Syria,D,South Dakota,2010
Yemen,4,South Dakota,2010
Egypt,563,Tennessee,2010
Iran,122,Tennessee,2010
Iraq,423,Tennessee,2010
Libya,12,Tennessee,2010
Mali,6,Tennessee,2010
Somalia,113,Tennessee,2010
Sudan,45,Tennessee,2010
Syria,19,Tennessee,2010
Yemen,58,Tennessee,2010
Egypt,379,Texas,2010
Iran,1073,Texas,2010
Iraq,1591,Texas,2010
Libya,26,Texas,2010
Mali,17,Texas,2010
Somalia,224,Texas,2010
Sudan,170,Texas,2010
Syria,119,Texas,2010
Yemen,23,Texas,2010
Egypt,17,Utah,2010
Iran,65,Utah,2010
Iraq,193,Utah,2010
Libya,D,Utah,2010
Mali,D,Utah,2010
Somalia,80,Utah,2010
Sudan,28,Utah,2010
Syria,9,Utah,2010
Yemen,-,Utah,2010
Egypt,D,Vermont,2010
Iran,D,Vermont,2010
Iraq,26,Vermont,2010
Libya,-,Vermont,2010
Mali,D,Vermont,2010
Somalia,32,Vermont,2010
Sudan,4,Vermont,2010
Syria,D,Vermont,2010
Yemen,3,Vermont,2010
Egypt,531,Virginia,2010
Iran,630,Virginia,2010
Iraq,886,Virginia,2010
Libya,16,Virginia,2010
Mali,5,Virginia,2010
Somalia,80,Virginia,2010
Sudan,240,Virginia,2010
Syria,56,Virginia,2010
Yemen,29,Virginia,2010
Egypt,88,Washington,2010
Iran,298,Washington,2010
Iraq,294,Washington,2010
Libya,18,Washington,2010
Mali,17,Washington,2010
Somalia,381,Washington,2010
Sudan,51,Washington,2010
Syria,37,Washington,2010
Yemen,13,Washington,2010
Egypt,8,West Virginia,2010
Iran,20,West Virginia,2010
Iraq,8,West Virginia,2010
Libya,8,West Virginia,2010
Mali,-,West Virginia,2010
Somalia,-,West Virginia,2010
Sudan,D,West Virginia,2010
Syria,9,West Virginia,2010
Yemen,D,West Virginia,2010
Egypt,37,Wisconsin,2010
Iran,64,Wisconsin,2010
Iraq,101,Wisconsin,2010
Libya,6,Wisconsin,2010
Mali,3,Wisconsin,2010
Somalia,67,Wisconsin,2010
Sudan,16,Wisconsin,2010
Syria,6,Wisconsin,2010
Yemen,D,Wisconsin,2010
Egypt,D,Wyoming,2010
Iran,D,Wyoming,2010
Iraq,D,Wyoming,2010
Libya,-,Wyoming,2010
Mali,-,Wyoming,2010
Somalia,-,Wyoming,2010
Sudan,-,Wyoming,2010
Syria,-,Wyoming,2010
Yemen,-,Wyoming,2010
